bin_number,linear_velocity,angular_velocity,command
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
7,0.0,0.0,BRAKE
3,0.6,0.14521684791984069,CLEAR
3,0.6,0.14521684791984069,CLEAR
1,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
4,0.045056724548339866,-0.0,CLEAR
1,0.05939700704225354,0.43565054375952217,CLEAR
4,0.07513070106506345,-0.0,CLEAR
1,0.10286091549295777,0.43565054375952217,CLEAR
4,0.09526848591549299,-0.0,CLEAR
4,0.09889964788732401,-0.0,CLEAR
4,0.08459507042253524,-0.0,CLEAR
4,0.06104753521126762,-0.0,CLEAR
3,0.06423855633802822,0.14521684791984069,CLEAR
3,0.06772222518920896,0.14521684791984069,CLEAR
1,0.025286091549295796,0.43565054375952217,CLEAR
3,0.07823672294616701,0.14521684791984069,CLEAR
3,0.08652582168579104,0.14521684791984069,CLEAR
3,0.08152289390563967,0.14521684791984069,CLEAR
1,0.046742957746478915,0.43565054375952217,CLEAR
1,0.041021126760563395,0.43565054375952217,CLEAR
1,0.04531250000000002,0.43565054375952217,CLEAR
3,0.08074383802816905,0.14521684791984069,CLEAR
3,0.06784658432006836,0.14521684791984069,CLEAR
3,0.015596342086792014,0.14521684791984069,CLEAR
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.01412200927734375,0.14521684791984069,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0938380281690141,0.29043369583968137,CLEAR
2,0.1235475352112676,0.29043369583968137,CLEAR
2,0.15776848591549297,0.29043369583968137,CLEAR
2,0.21135563380281697,0.29043369583968137,CLEAR
2,0.23468309859154934,0.29043369583968137,CLEAR
2,0.2265404929577465,0.29043369583968137,CLEAR
2,0.2460167253521127,0.29043369583968137,CLEAR
2,0.2307218309859155,0.29043369583968137,CLEAR
2,0.23413292253521129,0.29043369583968137,CLEAR
2,0.24634683098591548,0.29043369583968137,CLEAR
2,0.24029489436619722,0.29043369583968137,CLEAR
2,0.23523327464788737,0.29043369583968137,CLEAR
2,0.21509683098591553,0.29043369583968137,CLEAR
2,0.21861795774647888,0.29043369583968137,CLEAR
2,0.21927816901408453,0.29043369583968137,CLEAR
2,0.22202904929577472,0.29043369583968137,CLEAR
2,0.22411971830985922,0.29043369583968137,CLEAR
2,0.22599031690140847,0.29043369583968137,CLEAR
2,0.22466989436619725,0.29043369583968137,CLEAR
2,0.2181778169014085,0.29043369583968137,CLEAR
2,0.21960827464788735,0.29043369583968137,CLEAR
2,0.21938820422535216,0.29043369583968137,CLEAR
2,0.22158890845070423,0.29043369583968137,CLEAR
2,0.22345950704225354,0.29043369583968137,CLEAR
2,0.2181778169014085,0.29043369583968137,CLEAR
2,0.22279929577464788,0.29043369583968137,CLEAR
2,0.2211487676056338,0.29043369583968137,CLEAR
2,0.22004841549295776,0.29043369583968137,CLEAR
2,0.22037852112676062,0.29043369583968137,CLEAR
2,0.224449823943662,0.29043369583968137,CLEAR
2,0.20013204225352116,0.29043369583968137,CLEAR
2,0.20563380281690138,0.29043369583968137,CLEAR
2,0.20750440140845075,0.29043369583968137,CLEAR
2,0.20442341549295778,0.29043369583968137,CLEAR
2,0.19672095070422538,0.29043369583968137,CLEAR
2,0.19330985915492954,0.29043369583968137,CLEAR
2,0.20530369718309863,0.29043369583968137,CLEAR
2,0.15941901408450704,0.29043369583968137,CLEAR
2,0.1838468309859155,0.29043369583968137,CLEAR
4,0.12772887323943666,-0.0,CLEAR
2,0.06016725352112677,0.29043369583968137,CLEAR
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.017143485915492973,0.29043369583968137,CLEAR
2,0.04025088028169017,0.29043369583968137,CLEAR
2,0.014502640845070424,0.29043369583968137,CLEAR
2,0.08591549295774652,0.29043369583968137,CLEAR
2,0.05455545774647887,0.29043369583968137,CLEAR
2,0.0612676056338028,0.29043369583968137,CLEAR
2,0.06016725352112677,0.29043369583968137,CLEAR
2,0.05477552816901412,0.29043369583968137,CLEAR
2,0.0399207746478873,0.29043369583968137,CLEAR
2,0.03375880281690142,0.29043369583968137,CLEAR
2,0.04751320422535214,0.29043369583968137,CLEAR
2,0.057086267605633796,0.29043369583968137,CLEAR
2,0.06632922535211272,0.29043369583968137,CLEAR
2,0.06786971830985918,0.29043369583968137,CLEAR
2,0.04047095070422535,0.29043369583968137,CLEAR
2,0.032768485915493015,0.29043369583968137,CLEAR
2,0.029907570422535223,0.29043369583968137,CLEAR
2,0.028367077464788767,0.29043369583968137,CLEAR
2,0.06368838028169017,0.29043369583968137,CLEAR
2,0.05939700704225354,0.29043369583968137,CLEAR
2,0.04608274647887325,0.29043369583968137,CLEAR
2,0.04652288732394367,0.29043369583968137,CLEAR
2,0.04113116197183102,0.29043369583968137,CLEAR
2,0.03915052816901414,0.29043369583968137,CLEAR
2,0.05202464788732401,0.29043369583968137,CLEAR
2,0.07689260563380285,0.29043369583968137,CLEAR
2,0.1085827464788733,0.29043369583968137,CLEAR
2,0.13125,0.29043369583968137,CLEAR
2,0.17900528169014085,0.29043369583968137,CLEAR
2,0.22984154929577466,0.29043369583968137,CLEAR
2,0.18681778169014088,0.29043369583968137,CLEAR
3,0.0812940140845071,0.14521684791984069,CLEAR
3,0.06786971830985918,0.14521684791984069,CLEAR
3,0.05818661971830989,0.14521684791984069,CLEAR
3,0.10825264084507043,0.14521684791984069,CLEAR
3,0.10847271126760567,0.14521684791984069,CLEAR
3,0.07205105633802818,0.14521684791984069,CLEAR
3,0.09856954225352114,0.14521684791984069,CLEAR
3,0.14357394366197188,0.14521684791984069,CLEAR
3,0.21509683098591553,0.14521684791984069,CLEAR
3,0.1914392605633803,0.14521684791984069,CLEAR
3,0.1911091549295775,0.14521684791984069,CLEAR
3,0.19485035211267612,0.14521684791984069,CLEAR
3,0.18274647887323942,0.14521684791984069,CLEAR
3,0.20750440140845075,0.14521684791984069,CLEAR
3,0.19231954225352113,0.14521684791984069,CLEAR
3,0.20673415492957747,0.14521684791984069,CLEAR
3,0.22951144366197185,0.14521684791984069,CLEAR
3,0.2223591549295775,0.14521684791984069,CLEAR
3,0.23567341549295773,0.14521684791984069,CLEAR
3,0.23118760585784912,0.14521684791984069,CLEAR
3,0.24447623239436622,0.14521684791984069,CLEAR
3,0.2503080985915493,0.14521684791984069,CLEAR
3,0.263512323943662,0.14521684791984069,CLEAR
3,0.22367957746478873,0.14521684791984069,CLEAR
3,0.24205545774647885,0.14521684791984069,CLEAR
3,0.21597711267605638,0.14521684791984069,CLEAR
3,0.22059859154929576,0.14521684791984069,CLEAR
3,0.20860475352112678,0.14521684791984069,CLEAR
3,0.21388644366197188,0.14521684791984069,CLEAR
3,0.22995158450704223,0.14521684791984069,CLEAR
3,0.2506382042253521,0.14521684791984069,CLEAR
3,0.16172975352112678,0.14521684791984069,CLEAR
3,0.1721830985915493,0.14521684791984069,CLEAR
3,0.09196742957746484,0.14521684791984069,CLEAR
3,0.1039612676056338,0.14521684791984069,CLEAR
3,0.09339788732394368,0.14521684791984069,CLEAR
3,0.10649207746478873,0.14521684791984069,CLEAR
3,0.10066021126760565,0.14521684791984069,CLEAR
3,0.03133802816901412,0.14521684791984069,CLEAR
3,0.043441901408450764,0.14521684791984069,CLEAR
3,0.05026408450704225,0.14521684791984069,CLEAR
3,0.031888204225352164,0.14521684791984069,CLEAR
3,0.07700264084507047,0.14521684791984069,CLEAR
3,0.0658890845070423,0.14521684791984069,CLEAR
3,0.05818661971830989,0.14521684791984069,CLEAR
3,0.030347711267605645,0.14521684791984069,CLEAR
3,0.03672975352112677,0.14521684791984069,CLEAR
3,0.06170774647887329,0.14521684791984069,CLEAR
3,0.1448943661971831,0.14521684791984069,CLEAR
3,0.12926936619718313,0.14521684791984069,CLEAR
3,0.19650588035583494,0.14521684791984069,CLEAR
3,0.20867631435394285,0.14521684791984069,CLEAR
3,0.25724234580993655,0.14521684791984069,CLEAR
3,0.2772667253521127,0.14521684791984069,CLEAR
3,0.25206866197183103,0.14521684791984069,CLEAR
3,0.21366637323943663,0.14521684791984069,CLEAR
3,0.24425616197183098,0.14521684791984069,CLEAR
3,0.2586707746478874,0.14521684791984069,CLEAR
3,0.18560739436619722,0.14521684791984069,CLEAR
3,0.21828785211267612,0.14521684791984069,CLEAR
3,0.20420334507042254,0.14521684791984069,CLEAR
3,0.2181778169014085,0.14521684791984069,CLEAR
3,0.17823503521126763,0.14521684791984069,CLEAR
3,0.21718750000000003,0.14521684791984069,CLEAR
3,0.21443661971830988,0.14521684791984069,CLEAR
3,0.2302816901408451,0.14521684791984069,CLEAR
3,0.20222271126760566,0.14521684791984069,CLEAR
3,0.17735475352112676,0.14521684791984069,CLEAR
3,0.21465669014084504,0.14521684791984069,CLEAR
3,0.2446963028169014,0.14521684791984069,CLEAR
3,0.18219630281690138,0.14521684791984069,CLEAR
4,0.11529489436619722,-0.0,CLEAR
3,0.1384022887323944,0.14521684791984069,CLEAR
3,0.19903169014084512,0.14521684791984069,CLEAR
3,0.2431897640228271,0.14521684791984069,CLEAR
3,0.24154441356658937,0.14521684791984069,CLEAR
3,0.24928126335144044,0.14521684791984069,CLEAR
3,0.23061179577464788,0.14521684791984069,CLEAR
3,0.24984519481658934,0.14521684791984069,CLEAR
3,0.2267605633802817,0.14521684791984069,CLEAR
3,0.19198943661971835,0.14521684791984069,CLEAR
3,0.20420334507042254,0.14521684791984069,CLEAR
3,0.19496038732394363,0.14521684791984069,CLEAR
3,0.19804137323943666,0.14521684791984069,CLEAR
3,0.2148767605633803,0.14521684791984069,CLEAR
3,0.26796338558197025,0.14521684791984069,CLEAR
3,0.21784771126760563,0.14521684791984069,CLEAR
3,0.23721390845070425,0.14521684791984069,CLEAR
3,0.19507042253521126,0.14521684791984069,CLEAR
3,0.24557658450704226,0.14521684791984069,CLEAR
3,0.1760343309859155,0.14521684791984069,CLEAR
3,0.1488556338028169,0.14521684791984069,CLEAR
3,0.14401408450704226,0.14521684791984069,CLEAR
3,0.17141285211267612,0.14521684791984069,CLEAR
3,0.15798855633802822,0.14521684791984069,CLEAR
3,0.1557878521126761,0.14521684791984069,CLEAR
3,0.2072843309859155,0.14521684791984069,CLEAR
3,0.20860475352112678,0.14521684791984069,CLEAR
3,0.13477112676056338,0.14521684791984069,CLEAR
3,0.15457746478873238,0.14521684791984069,CLEAR
3,0.22092869718309863,0.14521684791984069,CLEAR
3,0.2543794014084508,0.14521684791984069,CLEAR
3,0.2394145011901855,0.14521684791984069,CLEAR
3,0.2781470070422535,0.14521684791984069,CLEAR
3,0.2359229326248169,0.14521684791984069,CLEAR
3,0.2337069749832153,0.14521684791984069,CLEAR
3,0.21730008125305172,0.14521684791984069,CLEAR
3,0.24513409137725828,0.14521684791984069,CLEAR
3,0.22632042253521126,0.14521684791984069,CLEAR
3,0.19720559120178222,0.14521684791984069,CLEAR
3,0.18681778169014088,0.14521684791984069,CLEAR
3,0.1914392605633803,0.14521684791984069,CLEAR
3,0.17317341549295776,0.14521684791984069,CLEAR
3,0.16426056338028172,0.14521684791984069,CLEAR
3,0.18274647887323942,0.14521684791984069,CLEAR
3,0.22257922535211275,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.20552376760563387,0.14521684791984069,CLEAR
3,0.20563380281690138,0.14521684791984069,CLEAR
3,0.1994718309859155,0.14521684791984069,CLEAR
3,0.19749119718309863,0.14521684791984069,CLEAR
3,0.21795774647887325,0.14521684791984069,CLEAR
3,0.18351672535211272,0.14521684791984069,CLEAR
3,0.19099911971830988,0.14521684791984069,CLEAR
3,0.197381161971831,0.14521684791984069,CLEAR
3,0.17317341549295776,0.14521684791984069,CLEAR
3,0.1947403169014085,0.14521684791984069,CLEAR
3,0.18934859154929579,0.14521684791984069,CLEAR
3,0.19936179577464788,0.14521684791984069,CLEAR
3,0.1785651408450704,0.14521684791984069,CLEAR
3,0.17493397887323947,0.14521684791984069,CLEAR
3,0.15479753521126763,0.14521684791984069,CLEAR
3,0.1763644366197183,0.14521684791984069,CLEAR
3,0.19330985915492954,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.19033890845070425,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.18681778169014088,0.14521684791984069,CLEAR
3,0.20640404929577466,0.14521684791984069,CLEAR
3,0.20706426056338034,0.14521684791984069,CLEAR
3,0.2223591549295775,0.14521684791984069,CLEAR
3,0.22841109154929576,0.14521684791984069,CLEAR
3,0.24139524647887325,0.14521684791984069,CLEAR
3,0.24568661971830988,0.14521684791984069,CLEAR
3,0.2577393054962158,0.14521684791984069,CLEAR
3,0.2571514368057251,0.14521684791984069,CLEAR
3,0.2702244718309859,0.14521684791984069,CLEAR
3,0.2570202464788732,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.21234595070422538,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.19132922535211266,0.14521684791984069,CLEAR
3,0.18813820422535213,0.14521684791984069,CLEAR
3,0.18043573943661975,0.14521684791984069,CLEAR
3,0.19088908450704226,0.14521684791984069,CLEAR
3,0.18890845070422538,0.14521684791984069,CLEAR
3,0.18868838028169013,0.14521684791984069,CLEAR
3,0.18252640845070425,0.14521684791984069,CLEAR
3,0.16261003521126763,0.14521684791984069,CLEAR
3,0.14830545774647888,0.14521684791984069,CLEAR
3,0.14852552816901413,0.14521684791984069,CLEAR
3,0.15897887323943663,0.14521684791984069,CLEAR
3,0.17174295774647888,0.14521684791984069,CLEAR
3,0.178125,0.14521684791984069,CLEAR
3,0.1796654929577465,0.14521684791984069,CLEAR
3,0.18065580985915491,0.14521684791984069,CLEAR
3,0.18241637323943663,0.14521684791984069,CLEAR
3,0.18747799295774648,0.14521684791984069,CLEAR
3,0.1754841549295775,0.14521684791984069,CLEAR
3,0.1796654929577465,0.14521684791984069,CLEAR
3,0.18923855633802816,0.14521684791984069,CLEAR
3,0.19617077464788735,0.14521684791984069,CLEAR
3,0.20662411971830985,0.14521684791984069,CLEAR
3,0.20145246478873238,0.14521684791984069,CLEAR
3,0.19584066901408453,0.14521684791984069,CLEAR
3,0.16062940140845075,0.14521684791984069,CLEAR
3,0.15380721830985922,0.14521684791984069,CLEAR
3,0.15809859154929584,0.14521684791984069,CLEAR
3,0.14918573943661972,0.14521684791984069,CLEAR
3,0.15666813380281688,0.14521684791984069,CLEAR
3,0.21091549295774648,0.14521684791984069,CLEAR
3,0.2566773176193237,0.14521684791984069,CLEAR
3,0.15127640845070423,0.14521684791984069,CLEAR
3,0.09812940140845072,0.14521684791984069,CLEAR
2,0.11331426056338034,0.29043369583968137,CLEAR
2,0.24524647887323947,0.29043369583968137,CLEAR
2,0.22555017605633804,0.29043369583968137,CLEAR
2,0.1722931338028169,0.29043369583968137,CLEAR
2,0.11265404929577466,0.29043369583968137,CLEAR
2,0.012632042253521169,0.29043369583968137,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
2,0.021104753521126795,0.29043369583968137,CLEAR
2,0.0,0.0,BRAKE
2,0.028807218309859127,0.29043369583968137,CLEAR
2,0.0,0.0,BRAKE
2,0.02715669014084505,0.29043369583968137,CLEAR
2,0.0196742957746479,0.29043369583968137,CLEAR
2,0.04196815490722654,0.29043369583968137,CLEAR
3,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
4,0.0,0.0,BRAKE
2,0.03628961267605635,0.29043369583968137,CLEAR
2,0.07029049295774648,0.29043369583968137,CLEAR
2,0.08690580985915493,0.29043369583968137,CLEAR
2,0.10495158450704227,0.29043369583968137,CLEAR
2,0.09834947183098597,0.29043369583968137,CLEAR
2,0.1529269366197183,0.29043369583968137,CLEAR
2,0.17900528169014085,0.29043369583968137,CLEAR
2,0.2219190140845071,0.29043369583968137,CLEAR
2,0.1978213028169014,0.29043369583968137,CLEAR
3,0.10704225352112677,0.14521684791984069,CLEAR
3,0.22539918422698973,0.14521684791984069,CLEAR
4,0.26796669960021974,-0.0,CLEAR
4,0.19988117218017576,-0.0,CLEAR
4,0.1681117957746479,-0.0,CLEAR
5,0.6,-0.14521684791984069,CLEAR
3,0.3424075704225352,0.14521684791984069,CLEAR
2,0.14412411971830988,0.29043369583968137,CLEAR
1,0.0851452464788733,0.43565054375952217,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
0,0.0,0.0,BRAKE
2,0.0,0.0,BRAKE
1,0.05455545774647887,0.43565054375952217,CLEAR
1,0.02957746478873242,0.43565054375952217,CLEAR
0,0.05697623239436617,0.5818900455379532,CLEAR
0,0.1382383346557617,0.5818900455379532,CLEAR
0,0.11142797470092773,0.5818900455379532,CLEAR
0,0.11179566383361818,0.5818900455379532,CLEAR
8,0.13296470642089842,-0.5808673916793627,CLEAR
4,0.1096336841583252,-0.0,CLEAR
3,0.0822277069091797,0.14521684791984069,CLEAR
8,0.08904428482055661,-0.5808673916793627,CLEAR
3,0.14330382347106935,0.14521684791984069,CLEAR
4,0.058313274383544944,-0.0,CLEAR
3,0.6,0.14521684791984069,CLEAR
2,0.6,0.29043369583968137,CLEAR
4,0.6,-0.0,CLEAR
4,0.42036894559860233,-0.0,CLEAR
6,0.6,-0.29043369583968137,CLEAR
0,0.215508246421814,0.5818900455379532,CLEAR
4,0.18443670272827148,-0.0,CLEAR
4,0.042109346389770486,-0.0,CLEAR
4,0.08185720443725587,-0.0,CLEAR
4,0.13392376899719238,-0.0,CLEAR
4,0.18514590263366695,-0.0,CLEAR
4,0.18043573943661975,-0.0,CLEAR
3,0.19859154929577472,0.14521684791984069,CLEAR
3,0.2665147542953491,0.14521684791984069,CLEAR
3,0.19121919014084504,0.14521684791984069,CLEAR
3,0.13422095070422535,0.14521684791984069,CLEAR
3,0.08602552816901414,0.14521684791984069,CLEAR
3,0.04531250000000002,0.14521684791984069,CLEAR
3,0.07304137323943664,0.14521684791984069,CLEAR
2,0.12013644366197189,0.29043369583968137,CLEAR
2,0.22595181465148922,0.29043369583968137,CLEAR
2,0.20758538246154784,0.29043369583968137,CLEAR
2,0.21740757042253522,0.29043369583968137,CLEAR
2,0.17735475352112676,0.29043369583968137,CLEAR
2,0.11632823944091798,0.29043369583968137,CLEAR
2,0.15567781690140847,0.29043369583968137,CLEAR
2,0.17405369718309863,0.29043369583968137,CLEAR
2,0.13128881454467775,0.29043369583968137,CLEAR
2,0.20614504814147952,0.29043369583968137,CLEAR
4,0.07668051719665525,-0.0,CLEAR
2,0.046192073822021486,0.29043369583968137,CLEAR
4,0.020986080169677755,-0.0,CLEAR
5,0.6,-0.14521684791984069,CLEAR
3,0.6,0.14521684791984069,CLEAR
3,0.0,0.0,BRAKE
3,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
3,0.010651408450704225,0.14521684791984069,CLEAR
3,0.12504477500915528,0.14521684791984069,CLEAR
1,0.0023987676056338447,0.43565054375952217,CLEAR
1,0.15127640845070423,0.43565054375952217,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.012191901408450745,0.43565054375952217,CLEAR
2,0.030017605633802846,0.29043369583968137,CLEAR
1,0.023085387323943673,0.43565054375952217,CLEAR
1,0.05818661971830989,0.43565054375952217,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.11419454225352112,0.43565054375952217,CLEAR
2,0.03926056338028176,0.29043369583968137,CLEAR
1,0.03849031690140847,0.43565054375952217,CLEAR
1,0.0,0.0,BRAKE
1,0.015933098591549254,0.43565054375952217,CLEAR
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
1,0.0,0.0,BRAKE
3,0.029247359154929552,0.14521684791984069,CLEAR
2,0.116175176056338,0.29043369583968137,CLEAR
2,0.030787852112676137,0.29043369583968137,CLEAR
2,0.018243838028169,0.29043369583968137,CLEAR
2,0.173393485915493,0.29043369583968137,CLEAR
2,0.173393485915493,0.29043369583968137,CLEAR
2,0.18362676056338034,0.29043369583968137,CLEAR
2,0.14269366197183103,0.29043369583968137,CLEAR
2,0.15743838028169016,0.29043369583968137,CLEAR
2,0.15039612676056338,0.29043369583968137,CLEAR
2,0.1530369718309859,0.29043369583968137,CLEAR
2,0.17702464788732397,0.29043369583968137,CLEAR
2,0.16018926056338034,0.29043369583968137,CLEAR
2,0.12926936619718313,0.29043369583968137,CLEAR
2,0.17108274647887325,0.29043369583968137,CLEAR
2,0.17592429577464788,0.29043369583968137,CLEAR
2,0.11771566901408452,0.29043369583968137,CLEAR
2,0.12321742957746479,0.29043369583968137,CLEAR
2,0.14753521126760563,0.29043369583968137,CLEAR
2,0.14445422535211266,0.29043369583968137,CLEAR
2,0.13895246478873247,0.29043369583968137,CLEAR
2,0.0490536971830986,0.29043369583968137,CLEAR
2,0.023415492957746475,0.29043369583968137,CLEAR
2,0.06258802816901414,0.29043369583968137,CLEAR
2,0.05862676056338025,0.29043369583968137,CLEAR
2,0.026936619718309872,0.29043369583968137,CLEAR
2,0.012522007042253546,0.29043369583968137,CLEAR
2,0.05686619718309862,0.29043369583968137,CLEAR
4,0.06258802816901414,-0.0,CLEAR
4,0.05928697183098592,-0.0,CLEAR
4,0.061157570422535244,-0.0,CLEAR
4,0.06698943661971839,-0.0,CLEAR
4,0.03915052816901414,-0.0,CLEAR
4,0.04498239436619722,-0.0,CLEAR
4,0.051694542253521145,-0.0,CLEAR
4,0.059617077464788726,-0.0,CLEAR
4,0.05279489436619717,-0.0,CLEAR
